marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue	boxplot_data
CDKN2A_1029_ENSG00000147889	ACTA2_59	6	6	0.00757575757575758	0.916666666666667	-0.4305	-0.187	-0.2435	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,0,-0.38,-0.34,-0.185,-0.13,-0.06,-0.74,-0.56,-0.43,-0.36,-0.23;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.48,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.38,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.74,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.36,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.23,2
CDKN2A_1029_ENSG00000147889	ACTL9_284382	6	6	0.0465367965367965	0.805555555555556	-0.606	-0.1625	-0.4435	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-0.46,-0.45,-0.16,-0.1,-0.02,-1.21,-0.91,-0.605,-0.28,-0.09;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.45,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.46,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.55,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.28,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.66,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.21,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.91,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.09,2
CDKN2A_1029_ENSG00000147889	ACTR10_55860	6	6	0.0205627705627706	0.861111111111111	-2.067	-1.1995	-0.8675	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,0,-1.76,-1.62,-1.2,-0.8,-0.63,-2.52,-2.46,-2.065,-1.54,-1.26;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.8,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.63,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.76,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.62,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.26,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.35,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.52,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.54,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.78,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2.46,2
CDKN2A_1029_ENSG00000147889	ACY1_95	6	6	0.0465367965367965	0.805555555555556	-0.4775	-0.35	-0.1275	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,0,-0.58,-0.41,-0.35,-0.26,-0.23,-0.64,-0.61,-0.475,-0.37,-0.36;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.41,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.58,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.36,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.53,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.61,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.37,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.42,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.64,2
CDKN2A_1029_ENSG00000147889	ADAMTS14_140766	6	6	0.0465367965367965	0.805555555555556	-0.49	-0.3395	-0.1505	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.42,-0.39,-0.34,-0.09,0.1,-0.91,-0.88,-0.49,-0.32,-0.28;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.32,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.28,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.47,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.88,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.91,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.51,2
CDKN2A_1029_ENSG00000147889	ADAMTS19_171019	6	6	0.0324675324675325	0.833333333333333	-0.1645	0.2	-0.3645	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.32,-0.1,0.2,0.42,0.52,-0.5,-0.41,-0.16,0.01,0.11;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.52,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.28,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.41,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.14,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.5,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.01,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.18,2
CDKN2A_1029_ENSG00000147889	ADAMTS7_11173	6	6	0.0465367965367965	0.805555555555556	-0.4145	-0.264	-0.1505	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.51,-0.39,-0.265,0.01,0.07,-0.79,-0.59,-0.41,-0.39,-0.39;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.51,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.4,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.09,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.59,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.39,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.79,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.42,2
CDKN2A_1029_ENSG00000147889	ADAMTSL1_92949	6	6	0.012987012987013	0.888888888888889	-0.3935	0.053	-0.4465	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,1,-0.2,-0.19,0.055,0.24,0.27,-2.13,-1,-0.39,-0.17,-0.16;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.2,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.17,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.13,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.47,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.16,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.31,2
CDKN2A_1029_ENSG00000147889	ADCK1_57143	6	6	0.00757575757575758	0.916666666666667	0.169	0.375	-0.206	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,0,1,0.16,0.29,0.375,0.49,0.57,0.04,0.11,0.17,0.23,0.27;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.57,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.29,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.23,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.27,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.15,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.19,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.04,2
CDKN2A_1029_ENSG00000147889	ADO_84890	6	6	0.0205627705627706	0.861111111111111	-0.6685	-0.301	-0.3675	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,0,-0.58,-0.48,-0.3,-0.2,-0.17,-0.7,-0.7,-0.67,-0.64,-0.64;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.58,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.22,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.2,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.64,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.68,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.8,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.66,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.7,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.19,2
CDKN2A_1029_ENSG00000147889	ADRA1A_148	6	6	0.012987012987013	0.888888888888889	-0.5185	-0.1195	-0.399	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.5,-0.3,-0.12,-0.01,0.06,-0.96,-0.7,-0.52,-0.39,-0.2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.5,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.7,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.4,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.64,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.39,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.96,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.2,2
CDKN2A_1029_ENSG00000147889	GRK3_157	6	6	0.0465367965367965	0.805555555555556	-0.173	0.1075	-0.2805	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.02,0.04,0.11,0.14,0.14,-0.52,-0.4,-0.17,0.05,0.33;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.14,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.52,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.2,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.4,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.33,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.05,2
CDKN2A_1029_ENSG00000147889	ADSS_159	6	6	0.012987012987013	0.888888888888889	-2.763	-2.2245	-0.5385	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-4,-1,-2.54,-2.5,-2.225,-2.04,-1.72,-3.56,-2.94,-2.765,-2.44,-2.42;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-2.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-2.5,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-2.54,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-2.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.72,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-3.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.83,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.94,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.7,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.42,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2.44,2
CDKN2A_1029_ENSG00000147889	AEN_64782	6	6	0.0324675324675325	0.833333333333333	-0.286	-0.169	-0.117	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.27,-0.26,-0.17,-0.02,0.11,-0.44,-0.4,-0.285,-0.24,-0.06;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.4,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.24,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.28,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.44,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.29,2
CDKN2A_1029_ENSG00000147889	AGAP2_116986	6	6	0.0205627705627706	0.861111111111111	-0.712	-0.321	-0.391	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-0.48,-0.48,-0.32,-0.31,-0.31,-1.06,-0.99,-0.71,-0.53,-0.43;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.89,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.31,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.31,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.05,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.6,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.99,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.43,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.82,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.53,2
CDKN2A_1029_ENSG00000147889	AGMO_392636	6	6	0.0465367965367965	0.805555555555556	0.0345	0.174	-0.1395	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.15,0.15,0.175,0.2,0.2,-0.06,0,0.035,0.06,0.15;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.2,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.28,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.41,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.01,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.15,2
CDKN2A_1029_ENSG00000147889	AIDA_64853	6	6	0.0205627705627706	0.861111111111111	-0.6075	-0.4285	-0.179	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,0,-0.47,-0.47,-0.425,-0.37,-0.3,-0.82,-0.77,-0.605,-0.5,-0.47;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.44,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.71,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.47,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.41,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.47,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.82,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.53,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.77,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.5,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.68,2
CDKN2A_1029_ENSG00000147889	AIF1_199	6	6	0.0465367965367965	0.805555555555556	-0.226	-0.086	-0.14	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.17,-0.14,-0.085,0.15,0.19,-0.48,-0.3,-0.225,-0.11,-0.02;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.48,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.2,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.3,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.02,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.25,2
CDKN2A_1029_ENSG00000147889	AIFM1_9131	6	6	0.0465367965367965	0.805555555555556	-1.587	-0.94	-0.647	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,1,-1.53,-1.31,-0.94,-0.58,0.35,-1.74,-1.7,-1.585,-1.12,-0.43;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.53,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.96,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.35,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.58,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.31,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.92,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.57,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.6,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.74,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.43,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.12,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.7,2
CDKN2A_1029_ENSG00000147889	AIMP2_7965	6	6	0.0324675324675325	0.833333333333333	0.113	0.3325	-0.2195	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.33,0.33,0.33,0.34,0.34,-0.21,-0.05,0.11,0.17,0.17;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.44,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.16,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.21,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.17,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.05,2
CDKN2A_1029_ENSG00000147889	AIRE_326	6	6	0.0465367965367965	0.805555555555556	-0.6685	-0.2605	-0.408	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,1,-0.61,-0.6,-0.26,-0.12,0.1,-1.18,-0.95,-0.67,-0.56,-0.02;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.31,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.61,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.6,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.7,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.18,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.02,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.95,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.64,2
